X,Y,gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,Name_BO2,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,1,2,3,4,5,6,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,FID,BL_KZ,BL,ST_KZ,ST,FL,FL_KM,STAND,SHAPE_Leng,SHAPE_Area,RASTERF,QUADR,INSIDE,BLAND,FELD_IN_A,X_COORD,Y_COORD,GFELD,GFELD_Y,GFELD_X,QU,icon_url
11.29168,47.275,3081065344,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Ent:175387,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,valderiensis,SUBSPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo valderiensis Turati &Verity, 1911","Parnassius apollo (Linnaeus, 1758)","Turati &Verity, 1911",AT,Tyrol,Tyrol,PRESENT,"1",b4640710-8e03-11d8-b956-b8a03c50a862,47.250000000000000,11.333333000000000,"134559",,,,,,##############################################################################################################################################################################################################################################################,"8","9","1884","1","0","0","0","0","1","9580080","1938810",PRESERVED_SPECIMEN,MCZ,Ent,"175387",,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,Herbert K. Morrison,,,19.01.2023 20:42:52,StillImage,INSTITUTION_MATCH_FUZZY,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87332",8733/2,"100",AT,QU,11.291679999999999,47.274999999999999,"8733","87","33","2",./0.png
11.29168,47.225,3081065344,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Ent:175387,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,valderiensis,SUBSPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo valderiensis Turati &Verity, 1911","Parnassius apollo (Linnaeus, 1758)","Turati &Verity, 1911",AT,Tyrol,Tyrol,PRESENT,"1",b4640710-8e03-11d8-b956-b8a03c50a862,47.250000000000000,11.333333000000000,"134559",,,,,,##############################################################################################################################################################################################################################################################,"8","9","1884","1","0","0","0","0","1","9580080","1938810",PRESERVED_SPECIMEN,MCZ,Ent,"175387",,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,Herbert K. Morrison,,,19.01.2023 20:42:52,StillImage,INSTITUTION_MATCH_FUZZY,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87334",8733/4,"100",AT,QU,11.291679999999999,47.225000000000001,"8733","87","33","4",./0.png
10.54168,47.125,863600727,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Ent:175211,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,confinis,SUBSPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo confinis Belling, 1923","Parnassius apollo (Linnaeus, 1758)","Belling, 1923",AT,"Landeck, Innsbruck",Tyrol,PRESENT,"1",b4640710-8e03-11d8-b956-b8a03c50a862,47.133333000000000,10.566667000000001,"3036",,,,,,##############################################################################################################################################################################################################################################################,"15","6","1898","1","0","0","0","0","1","6235192","1938810",PRESERVED_SPECIMEN,MCZ,Ent,"175211",,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,A. Deutsch,,,19.01.2023 20:42:52,StillImage,INSTITUTION_MATCH_FUZZY,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88293",8829/3,"100",AT,QU,10.541679999999999,47.125000000000000,"8829","88","29","3",./0.png
12.54168,47.025,3882942374,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Matrei in Osttirol,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.000000000000000,12.533334000000000,"500",,,,,,23.07.1900 00:00:00,"23","7","1900","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2831160",,,,CC0_1_0,,,,,13.01.2023 09:21:01,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89413",8941/3,"100",AT,QU,12.541679999999999,47.024999999999999,"8941","89","41","3",./0.png
12.54168,46.975,3882942374,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Matrei in Osttirol,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.000000000000000,12.533334000000000,"500",,,,,,23.07.1900 00:00:00,"23","7","1900","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2831160",,,,CC0_1_0,,,,,13.01.2023 09:21:01,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"90411",9041/1,"100",AT,QU,12.541679999999999,46.975000000000001,"9041","90","41","1",./0.png
10.79168,47.125,3882686819,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pitztal,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.116664999999998,10.783334000000000,"5000",,,,,,13.08.1902 00:00:00,"13","8","1902","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2847498",,,,CC0_1_0,,,,,13.01.2023 09:20:01,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88304",8830/4,"100",AT,QU,10.791679999999999,47.125000000000000,"8830","88","30","4",./0.png
10.87501,47.175,3882840450,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,?–tz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.200000000000003,10.890000000000001,"500",,,,,,11.07.1904 00:00:00,"11","7","1904","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2855289",,,,CC0_1_0,,,,,13.01.2023 09:20:02,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88311",8831/1,"100",AT,QU,10.875010000000000,47.174999999999997,"8831","88","31","1",./0.png
10.37501,47.125,3885199380,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pettneu,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.140000000000001,10.340000000000000,"500",,,,,,07.08.1907 00:00:00,"7","8","1907","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2848842",,,,CC0_1_0,,,,,13.01.2023 09:21:14,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88283",8828/3,"100",AT,QU,10.375010000000000,47.125000000000000,"8828","88","28","3",./0.png
10.37501,47.125,3882984461,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pettneu,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.140000000000001,10.340000000000000,"500",,,,,,11.07.1908 00:00:00,"11","7","1908","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2848843",,,,CC0_1_0,,,,,13.01.2023 09:20:02,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88283",8828/3,"100",AT,QU,10.375010000000000,47.125000000000000,"8828","88","28","3",./0.png
11.29168,47.075,3882954682,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Gasteig im Stubai,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.070000000000000,11.260000000000000,"500",,,,,,24.07.1908 00:00:00,"24","7","1908","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2792926",,,,CC0_1_0,,,,,13.01.2023 09:20:02,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89332",8933/2,"100",AT,QU,11.291679999999999,47.075000000000003,"8933","89","33","2",./0.png
10.37501,47.125,3882908692,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Pettneu,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.140000000000001,10.340000000000000,"500",,,,,,24.07.1908 00:00:00,"24","7","1908","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2848844",,,,CC0_1_0,,,,,13.01.2023 09:20:02,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88283",8828/3,"100",AT,QU,10.375010000000000,47.125000000000000,"8828","88","28","3",./0.png
10.87501,47.175,3885381927,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,?–tz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.200000000000003,10.890000000000001,"500",,,,,,07.08.1909 00:00:00,"7","8","1909","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2855317",,,,CC0_1_0,,,,,13.01.2023 09:21:15,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88311",8831/1,"100",AT,QU,10.875010000000000,47.174999999999997,"8831","88","31","1",./0.png
10.87501,47.275,3885254218,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Wiesschrofen b. ?–tz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.250000000000000,10.916667000000000,"5000",,,,,,13.08.1909 00:00:00,"13","8","1909","1","0","0","0","0","1","1938810","1938810",MATERIAL_CITATION,LI,ZOBODAT,"2823974",,,,CC0_1_0,,,,,13.01.2023 09:21:13,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87311",8731/1,"100",AT,QU,10.875010000000000,47.274999999999999,"8731","87","31","1",./0.png
10.87501,47.225,3885254218,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Wiesschrofen b. ?–tz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.250000000000000,10.916667000000000,"5000",,,,,,13.08.1909 00:00:00,"13","8","1909","1","0","0","0","0","1","1938810","1938810",MATERIAL_CITATION,LI,ZOBODAT,"2823974",,,,CC0_1_0,,,,,13.01.2023 09:21:13,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87313",8731/3,"100",AT,QU,10.875010000000000,47.225000000000001,"8731","87","31","3",./0.png
11.87501,47.175,3885168829,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Mayrhofen,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.159999999999997,11.859999999999999,"500",,,,,,25.07.1909 00:00:00,"25","7","1909","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2804877",,,,CC0_1_0,,,,,13.01.2023 09:21:14,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88371",8837/1,"100",AT,QU,11.875010000000000,47.174999999999997,"8837","88","37","1",./0.png
11.37501,47.275,3884459749,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Innsbruck,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.259999999999998,11.389722000000001,"500",,,,,,02.07.1909 00:00:00,"2","7","1909","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2750233",,,,CC0_1_0,,,,,13.01.2023 09:21:17,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87341",8734/1,"100",AT,QU,11.375010000000000,47.274999999999999,"8734","87","34","1",./0.png
12.54168,47.525,3042591924,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Ent:175162,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo ladinus Belling, 1923","Parnassius apollo (Linnaeus, 1758)","Belling, 1923",AT,Sankt Ulrich am Pillersee,Tyrol,PRESENT,"1",b4640710-8e03-11d8-b956-b8a03c50a862,47.527337000000003,12.573010000000000,"1492",,,,,,01.07.1909 00:00:00,"1","7","1909","1","0","0","0","0","1","1938810","1938810",PRESERVED_SPECIMEN,MCZ,Ent,"175162",,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,Karl Schawerda,,,19.01.2023 20:44:38,StillImage,TAXON_MATCH_HIGHERRANK,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"84413",8441/3,"100",AT,QU,12.541679999999999,47.524999999999999,"8441","84","41","3",./0.png
10.87501,47.175,3885281603,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,?–tz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.200000000000003,10.890000000000001,"500",,,,,,07.07.1910 00:00:00,"7","7","1910","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2855357",,,,CC0_1_0,,,,,13.01.2023 09:21:13,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88311",8831/1,"100",AT,QU,10.875010000000000,47.174999999999997,"8831","88","31","1",./0.png
10.87501,47.175,3885224650,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,?–tz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.200000000000003,10.890000000000001,"500",,,,,,08.07.1910 00:00:00,"8","7","1910","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2855360",,,,CC0_1_0,,,,,13.01.2023 09:21:12,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88311",8831/1,"100",AT,QU,10.875010000000000,47.174999999999997,"8831","88","31","1",./0.png
11.37501,47.275,3884775161,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Innsbruck,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.259999999999998,11.389722000000001,"500",,,,,,31.05.1911 00:00:00,"31","5","1911","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2750362",,,,CC0_1_0,,,,,13.01.2023 09:21:07,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87341",8734/1,"100",AT,QU,11.375010000000000,47.274999999999999,"8734","87","34","1",./0.png
11.12501,47.375,3885489643,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Leutasch,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.380000000000003,11.160000000000000,"500",,,,,,01.01.1912 00:00:00,,,"1912","1","0","0","0","0","1","1938810","1938810",MATERIAL_CITATION,LI,ZOBODAT,"3080315",,,,CC0_1_0,,,,,13.01.2023 09:21:16,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"86322",8632/2,"100",AT,QU,11.125010000000000,47.375000000000000,"8632","86","32","2",./0.png
10.54168,47.125,3885307219,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Landeck,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.140000000000001,10.560000000000000,"500",,,,,,13.08.1912 00:00:00,"13","8","1912","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2774535",,,,CC0_1_0,,,,,13.01.2023 09:21:08,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88293",8829/3,"100",AT,QU,10.541679999999999,47.125000000000000,"8829","88","29","3",./0.png
11.37501,47.175,3885253355,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Unterberg (Wipptal),,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.200000000000003,11.380000000000001,"500",,,,,,01.01.1912 00:00:00,,,"1912","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2798603",,,,CC0_1_0,,Schuler N.,,,13.01.2023 09:21:13,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88341",8834/1,"100",AT,QU,11.375010000000000,47.174999999999997,"8834","88","34","1",./0.png
10.95834,47.075,3885153189,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,L?¤ngenfeld (?–tztal),,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.070000000000000,10.960000000000001,"500",,,,,,16.08.1912 00:00:00,"16","8","1912","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2790387",,,,CC0_1_0,,,,,13.01.2023 09:21:14,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"89312",8931/2,"100",AT,QU,10.958340000000000,47.075000000000003,"8931","89","31","2",./0.png
10.54168,47.125,3885152432,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Landeck,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.140000000000001,10.560000000000000,"500",,,,,,20.06.1912 00:00:00,"20","6","1912","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"2774529",,,,CC0_1_0,,,,,13.01.2023 09:21:14,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88293",8829/3,"100",AT,QU,10.541679999999999,47.125000000000000,"8829","88","29","3",./0.png
11.29168,47.375,3885056679,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Scharnitz,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.380000000000003,11.260000000000000,"500",,,,,,01.01.1912 00:00:00,,,"1912","1","0","0","0","0","1","1938810","1938810",MATERIAL_CITATION,LI,ZOBODAT,"2851146",,,,CC0_1_0,,,,,13.01.2023 09:21:28,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"86332",8633/2,"100",AT,QU,11.291679999999999,47.375000000000000,"8633","86","33","2",./0.png
10.95834,47.375,3882784833,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Ehrwald NO Fernpass,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.390000000000001,10.920000000000000,"500",,,,,,01.01.1912 00:00:00,,,"1912","1","0","0","0","0","1","1938810","1938810",MATERIAL_CITATION,LI,ZOBODAT,"2862949",,,,CC0_1_0,,,,,13.01.2023 09:20:01,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"86312",8631/2,"100",AT,QU,10.958340000000000,47.375000000000000,"8631","86","31","2",./0.png
10.87501,47.175,3882734721,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Windegg (?–tztal),,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.200000000000003,10.890000000000001,"500",,,,,,30.07.1912 00:00:00,"30","7","1912","1","0","0","0","0","1","1938810","1938810",MATERIAL_CITATION,LI,ZOBODAT,"3085816",,,,CC0_1_0,,,,,13.01.2023 09:20:04,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"88311",8831/1,"100",AT,QU,10.875010000000000,47.174999999999997,"8831","88","31","1",./0.png
11.37501,47.225,3885272645,857bce66-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,Parnassius apollo,,SPECIES,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",,AT,Ahrntal S Innsbruck,,PRESENT,,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,47.219999999999999,11.400000000000000,"500",,,,,,14.06.1913 00:00:00,"14","6","1913","1","0","0","0","0","1","1938810","1938810",OCCURRENCE,LI,ZOBODAT,"3070022",,,,CC0_1_0,,,,,13.01.2023 09:21:14,,CONTINENT_DERIVED_FROM_COORDINATES,"7","7",Tirol,"1",Österreich,12648339352,12648.339350000000195,2017/10/01,11.922909080000000,1.501331261000000,"87343",8734/3,"100",AT,QU,11.375010000000000,47.225000000000001,"8734","87","34","3",./0.png
